image_id,acute_iou,acute_ari,acute_boundary_f1,acute_boundary_iou,v9_iou,v9_ari,v9_boundary_f1,v9_boundary_iou,delta_iou_vs_v9,delta_ari_vs_v9,delta_boundary_f1_vs_v9,delta_boundary_iou_vs_v9,proposal_count_dense,dense_candidate_count,source,switched,ambiguous_flag,abstained_flag,decision_margin,decision_top1_score,decision_top2_score,top1_gain_dense,top2_gain_dense,gain_margin_dense,top1_prob_dense,top2_prob_dense,prob_margin_dense,plausible_candidate_count,support_concentration,selected_support,core_union_iou,final_union_iou,selected_dense_rank,topk_oracle_recoverable,topk_oracle_gain_iou,mask_change_core_to_final,best_pred_score,best_pred_gain,best_pred_prob,audit_case_dir
181,0.9859325906848545,0.9760838831551094,0.9585024056762168,0.646779074794639,0.9859325906848545,0.9760838831551094,0.9585024056762168,0.646779074794639,0.0,0.0,0.0,0.0,36,12,v9_keep,0,0,0,-0.4578464925289154,0.4578464925289154,0.359062135219574,0.4578464925289154,0.359062135219574,0.09878435730934143,0.41893211007118225,0.41800233721733093,0.0009297728538513184,1,0.1290624886751175,0.44465991854667664,0.42356702655113293,0.42356702655113293,0,0,-0.02527004691120338,0.0,0.0,0.0,1.9586272743869515e-22,/home/galoren/TextureSAM-v2/reports/release_swinb_full256_audit/texturesam2_acute_learned_rescue/diagnostics/audit_cases/181
182,0.9753948199590164,0.9530178837990009,0.798240557142827,0.5749367088607595,0.9753948199590164,0.9530178837990009,0.798240557142827,0.5749367088607595,0.0,0.0,0.0,0.0,37,12,v9_keep,0,0,0,-0.37368255853652954,0.37368255853652954,0.33661019802093506,0.37368255853652954,0.33661019802093506,0.03707236051559448,0.3977605998516083,0.39519697427749634,0.0025636255741119385,1,0.12206745147705078,0.370098739862442,0.47934116764595575,0.47934116764595575,0,0,-0.0176203596433121,0.0,0.0,0.0,6.801075297967771e-33,/home/galoren/TextureSAM-v2/reports/release_swinb_full256_audit/texturesam2_acute_learned_rescue/diagnostics/audit_cases/182
183,0.5453445450220629,-0.00038820497673331295,0.44922766337070025,0.23466293445299743,0.9745238014650521,0.95456153382521,0.5876878187463371,0.364713216957606,-0.42917925644298927,-0.9549497388019433,-0.13846015537563688,-0.13005028250460857,36,13,acute_learned_rescue,1,0,0,0.013054192066192627,0.5475983023643494,0.5345441102981567,0.5475983023643494,0.5345441102981567,0.013054192066192627,0.775847315788269,0.033122718334198,0.742724597454071,2,0.10823975503444672,0.3830376863479614,0.44211919306938313,1.0,1,1,0.420413076877594,0.5532073974609375,0.5475983023643494,0.5475983023643494,0.775847315788269,/home/galoren/TextureSAM-v2/reports/release_swinb_full256_audit/texturesam2_acute_learned_rescue/diagnostics/audit_cases/183
184,0.9723022164666808,0.9484343416176666,0.6718205798973303,0.5137123745819397,0.9723022164666808,0.9484343416176666,0.6718205798973303,0.5137123745819397,0.0,0.0,0.0,0.0,36,11,v9_keep,0,0,0,-0.009621987119317055,0.009621987119317055,0.009621987119317055,0.009621987119317055,0.009621987119317055,0.0,0.00041047154809348285,5.3619578466168605e-06,0.000405109590246866,5,0.13177363574504852,0.4141363799571991,0.4635874229538894,0.4635874229538894,0,0,-0.023798662599340714,0.0,0.0,0.0,0.00041047154809348285,/home/galoren/TextureSAM-v2/reports/release_swinb_full256_audit/texturesam2_acute_learned_rescue/diagnostics/audit_cases/184
185,0.20550852941884623,-0.01459425222709765,0.5758276779719969,0.3516343207354443,0.20550852941884623,-0.01459425222709765,0.5758276779719969,0.3516343207354443,0.0,0.0,0.0,0.0,51,11,v9_keep,0,0,0,-0.599769115447998,0.599769115447998,0.5985968708992004,0.599769115447998,0.5985968708992004,0.0011722445487976074,0.13005037605762482,0.06921076774597168,0.06083960831165314,2,0.1287246197462082,0.26098087430000305,0.12181325067803177,0.12181325067803177,0,1,0.7585061199723281,0.0,0.0,0.0,0.13005037605762482,/home/galoren/TextureSAM-v2/reports/release_swinb_full256_audit/texturesam2_acute_learned_rescue/diagnostics/audit_cases/185
186,0.9296441816879166,0.8863003736154557,0.21136245898808498,0.1836019621583742,0.9296441816879166,0.8863003736154557,0.21136245898808498,0.1836019621583742,0.0,0.0,0.0,0.0,36,11,v9_keep,0,0,0,-0.5332829356193542,0.5332829356193542,0.5103325843811035,0.5332829356193542,0.5103325843811035,0.022950351238250732,0.0013769172364845872,0.0009861920261755586,0.0003907252103090286,1,0.12547223269939423,0.22832688689231873,0.36211297824691085,0.36211297824691085,0,0,-0.31599058147200476,0.0,0.0,0.0,0.0013769172364845872,/home/galoren/TextureSAM-v2/reports/release_swinb_full256_audit/texturesam2_acute_learned_rescue/diagnostics/audit_cases/186
188,0.8936163787870104,0.7965289909501779,0.046142882593978266,0.031760035288928096,0.8936163787870104,0.7965289909501779,0.046142882593978266,0.031760035288928096,0.0,0.0,0.0,0.0,35,12,v9_keep,0,0,0,-0.3807670772075653,0.3807670772075653,0.27874553203582764,0.3807670772075653,0.27874553203582764,0.10202154517173767,1.845324633657948e-14,8.744178648023318e-37,1.845324633657948e-14,1,0.11671803891658783,0.46606993675231934,0.44876408010012514,0.44876408010012514,0,0,-0.3789526228933031,0.0,0.0,0.0,3.208973483303831e-43,/home/galoren/TextureSAM-v2/reports/release_swinb_full256_audit/texturesam2_acute_learned_rescue/diagnostics/audit_cases/188
189,0.9330099329883805,0.9581434883947963,0.9308910250533224,0.6943866943866944,0.9330099329883805,0.9581434883947963,0.9308910250533224,0.6943866943866944,0.0,0.0,0.0,0.0,36,11,v9_keep,0,0,0,-0.30349528789520264,0.30349528789520264,0.3032718598842621,0.30349528789520264,0.3032718598842621,0.00022342801094055176,5.514499523684435e-09,1.6906152866535962e-10,5.3454379950190756e-09,2,0.16024477779865265,0.5121786594390869,0.06740433235532804,0.06740433235532804,0,0,-0.01707060193369303,0.0,0.0,0.0,1.1210387714598537e-44,/home/galoren/TextureSAM-v2/reports/release_swinb_full256_audit/texturesam2_acute_learned_rescue/diagnostics/audit_cases/189
194,0.10084564687441437,0.007663344308866259,0.16493366798135534,0.07378048780487804,0.10084564687441437,0.007663344308866259,0.16493366798135534,0.07378048780487804,0.0,0.0,0.0,0.0,50,11,margin_keep_core,0,0,0,-0.018435537815093994,0.5311920046806335,0.520228385925293,0.5311920046806335,0.520228385925293,0.010963618755340576,0.5127349495887756,0.4202774167060852,0.09245753288269043,5,0.11705956608057022,0.3407042324542999,0.040185223758632295,0.040185223758632295,5,1,0.8359034538107053,0.0,0.0,0.0,0.5127349495887756,/home/galoren/TextureSAM-v2/reports/release_swinb_full256_audit/texturesam2_acute_learned_rescue/diagnostics/audit_cases/194
197,0.9639095059531106,0.91542005924735,0.22024495644147268,0.18497913769123783,0.9639095059531106,0.91542005924735,0.22024495644147268,0.18497913769123783,0.0,0.0,0.0,0.0,36,13,v9_keep,0,0,0,0.024975372478365898,0.0,-0.024975372478365898,-0.024975372478365898,-0.025093356147408485,0.00011798366904258728,2.1643583750119433e-05,2.5436130979272775e-09,2.1641040137021506e-05,7,0.10810066014528275,0.5344029664993286,0.5797228908226871,0.5797228908226871,0,0,-0.009472726930893849,0.0,0.0,0.0,1.6761664972664292e-11,/home/galoren/TextureSAM-v2/reports/release_swinb_full256_audit/texturesam2_acute_learned_rescue/diagnostics/audit_cases/197
2,0.9299983352729315,0.8519336496055403,0.0877357097139481,0.06972883231876037,0.9299983352729315,0.8519336496055403,0.0877357097139481,0.06972883231876037,0.0,0.0,0.0,0.0,49,12,v9_keep,0,0,0,-0.29059553146362305,0.29059553146362305,0.1448354423046112,0.29059553146362305,0.1448354423046112,0.14576008915901184,6.555248704964711e-11,2.5108871579138103e-11,4.044361547050901e-11,1,0.13192212581634521,0.2952340841293335,0.57381931640902,0.57381931640902,0,0,-0.07197159233775086,0.0,0.0,0.0,9.0328119399917e-40,/home/galoren/TextureSAM-v2/reports/release_swinb_full256_audit/texturesam2_acute_learned_rescue/diagnostics/audit_cases/2
200,0.9620272163249848,0.9529895609207061,0.9915839985887483,0.6525929325378614,0.9620272163249848,0.9529895609207061,0.9915839985887483,0.6525929325378614,0.0,0.0,0.0,0.0,36,13,v9_keep,0,0,0,-0.1388644278049469,0.1388644278049469,0.030438145622611046,0.1388644278049469,0.030438145622611046,0.10842628218233585,0.036035530269145966,0.01365090161561966,0.022384628653526306,1,0.10580961406230927,0.5521533489227295,0.9642140132503514,0.9642140132503514,0,1,0.017135297884762535,0.0,0.0,0.0,3.9509553669079406e-14,/home/galoren/TextureSAM-v2/reports/release_swinb_full256_audit/texturesam2_acute_learned_rescue/diagnostics/audit_cases/200
