image_id,proposal_count,single_candidate_count,single_iou,single_ari,single_index,component_candidate_count,component_iou,component_ari,component_index,topk_candidate_count,topk_iou,topk_ari,topk_index,rescue_candidate_count,rescue_iou,rescue_ari,rescue_index,rescue_idx_dense,core_iou,core_ari,final_iou,final_ari,upper_candidate_count,upper_iou,upper_ari,upper_index,gain_single_vs_core_iou,gain_component_vs_core_iou,gain_topk_vs_core_iou,gain_rescue_vs_core_iou,gain_upper_vs_final_iou,gain_upper_vs_final_ari
178,36,36,0.9724374624032394,0.9529946952074217,31,1,0.495221173874992,-0.01568625944235935,0,5,0.8068475620882013,0.5995086694950502,4,11,0.8068475620882013,0.5995086694950502,9,9,0.09608852563396643,-0.016543783909244544,0.09608852563396643,-0.016543783909244544,49,0.9724374624032394,0.9529946952074217,32,0.876348936769273,0.39913264824102557,0.7107590364542349,0.7107590364542349,0.876348936769273,0.9695384791166662
18,36,36,0.9029556650190704,0.8982133618530839,30,2,0.9135555428453859,0.9043745386102031,0,4,0.9716181349000391,0.9699641226779304,3,11,0.9716181349000391,0.9699641226779304,9,9,0.9727849270305228,0.9712421417433353,0.9727849270305228,0.9712421417433353,50,0.9727849270305228,0.9712421417433353,0,-0.06982926201145234,-0.0592293841851369,-0.0011667921304836515,-0.0011667921304836515,0.0,0.0
180,35,35,0.9391287623779878,0.8874481112133062,26,1,0.5201110839835814,-0.0007414595514321379,0,3,0.8517151750445987,0.7378171162196104,2,11,0.9100622473178782,0.8362261417792352,2,2,0.8498539935152268,0.7347786975661554,0.8498539935152268,0.7347786975661554,48,0.9391287623779878,0.8874481112133062,27,0.08927476886276098,-0.3297429095316454,0.0018611815293718692,0.06020825380265138,0.08927476886276098,0.1526694136471508
181,36,36,0.9579715548901135,0.9059851373567289,26,1,0.5682624655849369,-0.0013718114835772413,0,4,0.9606625258764879,0.9338247380434567,3,12,0.9606625258764879,0.9338247380434567,10,10,0.9859325906848545,0.9760838831551094,0.9859325906848545,0.9760838831551094,50,0.9859325906848545,0.9760838831551094,0,-0.027961035794740963,-0.41767012509991763,-0.025270064808366577,-0.025270064808366577,0.0,0.0
182,37,37,0.9659542273470589,0.9351670431753606,33,1,0.5033753271993152,-0.0009984177178362851,0,5,0.957774481645603,0.9200005468948684,2,12,0.957774481645603,0.9200005468948684,8,8,0.9753948199590164,0.9530178837990009,0.9753948199590164,0.9530178837990009,51,0.9753948199590164,0.9530178837990009,0,-0.00944059261195751,-0.47201949275970123,-0.017620338313413475,-0.017620338313413475,0.0,0.0
183,36,36,0.9619232907143915,0.9181261148663286,26,1,0.5480590085816742,-0.0001366601132691269,0,5,0.9657576094174468,0.9261556826495625,4,13,0.9657576094174468,0.9261556826495625,11,11,0.9745238014650521,0.95456153382521,0.5453445450220629,-0.00038820497673331295,51,0.9745238014650521,0.95456153382521,1,-0.012600510750660598,-0.4264647928833779,-0.008766192047605315,-0.008766192047605315,0.42917925644298927,0.9549497388019433
184,36,36,0.9486431280973036,0.9056517345885842,25,1,0.5247279768849131,-0.0004019277762664851,0,4,0.9485035353341669,0.9050134297085528,3,11,0.9485035353341669,0.9050134297085528,9,9,0.9723022164666808,0.9484343416176666,0.9723022164666808,0.9484343416176666,49,0.9723022164666808,0.9484343416176666,0,-0.023659088369377246,-0.4475742395817677,-0.023798681132513932,-0.023798681132513932,0.0,0.0
185,51,51,0.9428157396018919,0.9081220858016125,38,1,0.5803610945765909,-0.005038588515544732,0,5,0.9640146606902225,0.941476377162689,4,11,0.9640146606902225,0.941476377162689,9,9,0.20550852941884623,-0.01459425222709765,0.20550852941884623,-0.01459425222709765,64,0.9640146606902225,0.941476377162689,57,0.7373072101830457,0.3748525651577447,0.7585061312713762,0.7585061312713762,0.7585061312713762,0.9560706293897866
186,36,36,0.8222180094755556,0.7330412798870679,26,1,0.6147443900243049,0.03799794758157453,0,5,0.3174687114393557,0.013096391659383307,4,11,0.6136536071147697,0.0424544817631057,10,10,0.9296441816879166,0.8863003736154557,0.9296441816879166,0.8863003736154557,49,0.9296441816879166,0.8863003736154557,0,-0.10742617221236106,-0.3148997916636117,-0.6121754702485609,-0.31599057457314694,0.0,0.0
188,35,35,0.9022651135602475,0.8153231098472384,24,1,0.49977560779260005,8.089010809812753e-05,0,5,0.514663781623644,0.012058681079486145,0,12,0.514663781623644,0.012058681079486145,6,6,0.8936163787870104,0.7965289909501779,0.8936163787870104,0.7965289909501779,49,0.9022651135602475,0.8153231098472384,25,0.008648734773237132,-0.39384077099441034,-0.3789525971633664,-0.3789525971633664,0.008648734773237132,0.018794118897060508
189,36,36,0.9695419103077597,0.9813976317852958,34,1,0.923110961912654,-0.022813227791360847,0,3,0.7732238769519452,-0.07055811239620721,2,11,0.9159393310532898,-0.030759397568217717,10,10,0.9330099329883805,0.9581434883947963,0.9330099329883805,0.9581434883947963,49,0.9695419103077597,0.9813976317852958,35,0.03653197731937918,-0.00989897107572657,-0.15978605603643536,-0.01707060193509069,0.03653197731937918,0.02325414339049947
194,50,50,0.926711757617818,0.8604057173662929,39,1,0.5069000604144697,0.0027442473734626475,0,5,0.936749127518031,0.8789043182848101,4,11,0.936749127518031,0.8789043182848101,9,9,0.10084564687441437,0.007663344308866259,0.10084564687441437,0.007663344308866259,63,0.936749127518031,0.8789043182848101,56,0.8258661107434037,0.4060544135400553,0.8359034806436166,0.8359034806436166,0.8359034806436166,0.8712409739759438
197,36,36,0.9503294214511264,0.8856055662123766,28,1,0.5956010419386927,0.007654335623648834,0,5,0.9544367558742383,0.893579126436306,4,13,0.9544367558742383,0.893579126436306,11,11,0.9639095059531106,0.91542005924735,0.9639095059531106,0.91542005924735,51,0.9639095059531106,0.91542005924735,0,-0.013580084501984224,-0.36830846401441797,-0.009472750078872383,-0.009472750078872383,0.0,0.0
2,49,49,0.8556961322877318,0.7077343113695705,43,1,0.6115358492526923,0.09720504059567678,0,5,0.8580267465710615,0.7120551367687765,4,12,0.8580267465710615,0.7120551367687765,10,10,0.9299983352729315,0.8519336496055403,0.9299983352729315,0.8519336496055403,63,0.9299983352729315,0.8519336496055403,0,-0.07430220298519974,-0.3184624860202392,-0.07197158870187004,-0.07197158870187004,0.0,0.0
200,36,36,0.9767965194730369,0.9711653292096095,24,1,0.9780252412720711,0.9724451258986274,0,5,0.9699515024200293,0.962711702203384,4,13,0.9791625322436041,0.9739177871126957,12,12,0.9620272163249848,0.9529895609207061,0.9620272163249848,0.9529895609207061,51,0.9791625322436041,0.9739177871126957,50,0.014769303148052138,0.015998024947086353,0.007924286095044475,0.017135315918619276,0.017135315918619276,0.02092822619198964
201,49,49,0.9331566640656799,0.8734193228643772,43,1,0.49429586974328416,-0.000352385004655112,0,5,0.9351037965184992,0.8769595718740384,4,11,0.9351037965184992,0.8769595718740384,9,9,0.47616077832025894,0.23738833307246648,0.47616077832025894,0.23738833307246648,62,0.9351037965184992,0.8769595718740384,55,0.45699588574542094,0.018135091423025218,0.45894301819824024,0.45894301819824024,0.45894301819824024,0.639571238801572
202,35,35,0.9748581490854291,0.9681826905780687,0,1,0.9761148030387358,0.969356903298716,0,5,0.9613114114213723,0.9510933133704204,4,13,0.9804492310630163,0.9750493028733451,12,12,0.9757763674193315,0.9690856626407195,0.9757763674193315,0.9690856626407195,50,0.9804492310630163,0.9750493028733451,49,-0.0009182183339023764,0.0003384356194042759,-0.014464955997959161,0.004672863643684799,0.004672863643684799,0.005963640232625633
205,36,36,0.9504933935414214,0.8945359618994184,30,1,0.5724122324940641,0.030478474428726372,0,5,0.952720785010725,0.8991600534233092,4,13,0.952720785010725,0.8991600534233092,11,11,0.9397586299860444,0.8938814490575467,0.9397586299860444,0.8938814490575467,51,0.952720785010725,0.8991600534233092,42,0.010734763555376947,-0.3673463974919803,0.012962155024680566,0.012962155024680566,0.012962155024680566,0.00527860436576244
207,49,49,0.9667771967830417,0.93741097548513,45,1,0.5204866344696538,0.0006157939171379846,0,4,0.9612492033111496,0.9271564189828428,3,11,0.9612492033111496,0.9271564189828428,9,9,0.9942928197902235,0.9891043352911328,0.9942928197902235,0.9891043352911328,62,0.9942928197902235,0.9891043352911328,0,-0.0275156230071818,-0.47380618532056973,-0.033043616479073945,-0.033043616479073945,0.0,0.0
210,35,35,0.9390394293872645,0.891464299277514,29,1,0.4851139223730211,-0.0034242790780106567,0,5,0.918726140242051,0.857320303397108,4,11,0.918726140242051,0.857320303397108,9,9,0.9596081184974768,0.9276186953768438,0.9596081184974768,0.9276186953768438,48,0.9596081184974768,0.9276186953768438,0,-0.020568689110212368,-0.47449419612445576,-0.04088197825542583,-0.04088197825542583,0.0,0.0
213,36,36,0.9664416947855631,0.924969066216965,28,2,0.9946821710887557,0.9908618876794002,1,5,0.9677350730358539,0.9451987599525592,4,13,0.9677350730358539,0.9451987599525592,11,11,0.9930853515797557,0.9881285138292231,0.9930853515797557,0.9881285138292231,52,0.9946821710887557,0.9908618876794002,38,-0.02664365679419267,0.0015968195089999249,-0.025350278543901816,-0.025350278543901816,0.0015968195089999249,0.0027333738501771343
214,50,50,0.9641702886410226,0.9230456460692837,41,1,0.5539671746042809,0.005655086980990495,0,5,0.9635573386800302,0.9217560181860076,4,12,0.9635573386800302,0.9217560181860076,10,10,0.9579820597526203,0.9253830282191597,0.9579820597526203,0.9253830282191597,64,0.9641702886410226,0.9230456460692837,42,0.006188228888402314,-0.4040148851483394,0.0055752789274099435,0.0055752789274099435,0.006188228888402314,-0.0023373821498759995
215,37,37,0.9869231173999187,0.9698790216027005,32,1,0.587433598165393,0.011310738143878818,0,5,0.9716931495291705,0.935376693647558,4,13,0.9716931495291705,0.935376693647558,11,11,0.9325850858997763,0.8897934521569465,0.9325850858997763,0.8897934521569465,52,0.9869231173999187,0.9698790216027005,33,0.05433803150014238,-0.3451514877343833,0.03910806362939423,0.03910806362939423,0.05433803150014238,0.08008556944575396
216,36,36,0.8311205666096703,0.6538677983384333,26,1,0.5251134504360122,-7.824809508224267e-05,0,5,0.7900998222322163,0.5864022471342606,2,11,0.7900998222322163,0.5864022471342606,7,7,0.7839580467652912,0.5927362371928416,0.7839580467652912,0.5927362371928416,48,0.8311205666096703,0.6538677983384333,27,0.047162519844379025,-0.25884459632927903,0.00614177546692507,0.00614177546692507,0.047162519844379025,0.061131561145591706
219,50,50,0.9647449544382051,0.9256292532101424,37,1,0.5371551513663678,-0.00011025104631755161,0,5,0.5364542415691784,0.0013816810491715892,1,12,0.5364542415691784,0.0013816810491715892,7,7,0.9865377635497193,0.9752512451645622,0.9865377635497193,0.9752512451645622,64,0.9865377635497193,0.9752512451645622,0,-0.021792809111514266,-0.4493826121833515,-0.4500835219805409,-0.4500835219805409,0.0,0.0
22,35,35,0.8643929891146069,0.770644563015602,27,1,0.4956291267545559,-0.007137103785981751,0,5,0.8371997704707019,0.6693997959749534,4,10,0.8371997704707019,0.6693997959749534,8,8,0.9475593220306863,0.9077862686774758,0.9475593220306863,0.9077862686774758,47,0.9475593220306863,0.9077862686774758,0,-0.08316633291607933,-0.4519301952761304,-0.11035955155998434,-0.11035955155998434,0.0,0.0
221,51,51,0.9770439752310619,0.9563575044873964,2,1,0.5125460071160027,-0.0007889411593287674,0,5,0.958257943684861,0.921347313512893,4,12,0.958257943684861,0.921347313512893,10,10,0.9929195110303447,0.9864352249835218,0.9929195110303447,0.9864352249835218,65,0.9929195110303447,0.9864352249835218,0,-0.015875535799282803,-0.48037350391434197,-0.03466156734548376,-0.03466156734548376,0.0,0.0
222,35,35,0.9247527231693705,0.9217839137993833,24,1,0.7467651367176105,-0.012397400037291126,0,5,0.9488078102450165,0.9466525214127715,4,12,0.9488078102450165,0.9466525214127715,10,10,0.9643861293285574,0.9627870357241152,0.9643861293285574,0.9627870357241152,49,0.9643861293285574,0.9627870357241152,0,-0.03963340615918687,-0.21762099261094692,-0.015578319083540904,-0.015578319083540904,0.0,0.0
224,36,36,0.9661726610007646,0.9326310050113666,30,1,0.5155183213270975,0.00296398883517669,0,5,0.4965523638709485,0.25308107164156546,4,12,0.6412047407635703,0.21369504701106776,1,1,0.9821588695433593,0.9650922415046137,0.9821588695433593,0.9650922415046137,50,0.9821588695433593,0.9650922415046137,0,-0.015986208542594693,-0.4666405482162618,-0.4856065056724108,-0.34095412877978903,0.0,0.0
228,35,35,0.9659605406623948,0.938116658767118,27,2,0.9919857524455262,0.9852226705251992,0,4,0.9645289256166462,0.9355759996829761,3,12,0.9645289256166462,0.9355759996829761,10,10,0.9899825353379577,0.9815304017119233,0.9899825353379577,0.9815304017119233,50,0.9919857524455262,0.9852226705251992,36,-0.024021994675562874,0.0020032171075685667,-0.0254536097213115,-0.0254536097213115,0.0020032171075685667,0.0036922688132758896
229,36,36,0.9780343872906235,0.9635025689121224,29,2,0.9919513438670261,0.9865464563714136,1,4,0.9624043715811934,0.9379413294342479,3,12,0.9624043715811934,0.9379413294342479,10,10,0.9949009323973087,0.9914670007420535,0.9949009323973087,0.9914670007420535,51,0.9949009323973087,0.9914670007420535,0,-0.01686654510668517,-0.0029495885302825986,-0.032496560816115294,-0.032496560816115294,0.0,0.0
236,36,36,0.9502754504735732,0.897021492222778,26,1,0.5356438389931953,0.0026143853134919315,0,4,0.9580523914700082,0.9127557977570109,3,12,0.9580523914700082,0.9127557977570109,10,10,0.9860848595418559,0.974106791249201,0.9860848595418559,0.974106791249201,50,0.9860848595418559,0.974106791249201,0,-0.03580940906828267,-0.45044102054866053,-0.02803246807184767,-0.02803246807184767,0.0,0.0
237,36,36,0.9444427974238996,0.8888890418937471,28,1,0.5077484187677818,-0.00021899500419899644,0,4,0.9370835952201851,0.881537757475599,3,11,0.9370835952201851,0.881537757475599,9,9,0.947284043754095,0.9002611695220469,0.947284043754095,0.9002611695220469,49,0.947284043754095,0.9002611695220469,0,-0.002841246330195446,-0.43953562498631327,-0.01020044853390989,-0.01020044853390989,0.0,0.0
238,36,36,0.9372278161467442,0.8666435622523709,24,1,0.5543401007376868,0.005031739331673201,0,5,0.9526569780315269,0.8985227797371627,4,12,0.9526569780315269,0.8985227797371627,10,10,0.9629177682836318,0.9343296550897707,0.9629177682836318,0.9343296550897707,50,0.9629177682836318,0.9343296550897707,0,-0.025689952136887628,-0.40857766754594504,-0.010260790252104912,-0.010260790252104912,0.0,0.0
24,35,35,0.8852954242480204,0.9023689821760598,24,1,0.5928834994555557,-0.09060220961843793,0,5,0.7949813133938869,0.8241375599473145,4,13,0.7949813133938869,0.8241375599473145,11,11,0.9467764789147469,0.9548487110544254,0.9467764789147469,0.9548487110544254,50,0.9467764789147469,0.9548487110544254,0,-0.06148105466672649,-0.3538929794591912,-0.15179516552086003,-0.15179516552086003,0.0,0.0
240,36,36,0.9201487066684465,0.8224757969748052,30,1,0.5987436775973263,0.04547168953954867,0,5,0.7116662430532237,0.5722856956104888,4,12,0.7116662430532237,0.5722856956104888,10,10,0.8677244834941805,0.7896137702802097,0.8677244834941805,0.7896137702802097,50,0.9201487066684465,0.8224757969748052,31,0.05242422317426598,-0.26898080589685425,-0.15605824044095684,-0.15605824044095684,0.05242422317426598,0.03286202669459548
243,36,36,0.903645833313723,0.9384411192384289,35,1,0.8621673583971219,-0.062292213698844266,0,4,0.5120186957432448,0.5911358592991899,0,12,0.8128662109362597,-0.07447305736527367,11,11,0.4428100585930743,0.012584424991394198,0.4428100585930743,0.012584424991394198,50,0.903645833313723,0.9384411192384289,36,0.4608357747206486,0.41935729980404757,0.06920863715017045,0.37005615234318534,0.4608357747206486,0.9258566942470347
244,35,35,0.884822780970101,0.878077555459783,7,1,0.4802871636640651,0.21638800897533017,0,5,0.5915884093960185,0.43018726522853307,0,13,0.8231668096010765,0.7980255891591951,5,5,0.9199680328752142,0.9112929924549423,0.9199680328752142,0.9112929924549423,50,0.9199680328752142,0.9112929924549423,0,-0.035145251905113195,-0.43968086921114913,-0.3283796234791957,-0.09680122327413776,0.0,0.0
245,50,50,0.8781921895529697,0.8354284859334046,40,2,0.8402303672876912,0.7595549111061185,1,4,0.29828336217714047,-0.028557710143904545,3,12,0.7331630442202816,0.4133581788695501,0,0,0.5434538565869698,0.15679014150647314,0.5434538565869698,0.15679014150647314,65,0.8781921895529697,0.8354284859334046,41,0.334738332966,0.2967765107007214,-0.2451704944098293,0.1897091876333118,0.334738332966,0.6786383444269315
246,50,50,0.8192343365183125,0.6847444006599123,0,1,0.5166200923244714,7.943744766732837e-05,0,5,0.6157930086013503,0.4009644913060155,4,13,0.6363530946495539,0.38084180403445345,0,0,0.9851280903157158,0.9718193871531178,0.9851280903157158,0.9718193871531178,65,0.9851280903157158,0.9718193871531178,0,-0.16589375379740334,-0.46850799799124443,-0.36933508171436547,-0.3487749956661619,0.0,0.0
247,50,50,0.9524773362194182,0.9008407418661714,44,2,0.989077877009531,0.9766990074770707,0,4,0.9553851416815229,0.9067593445225715,3,12,0.9553851416815229,0.9067593445225715,10,10,0.23501214787499175,0.08069049138842077,0.8975711271996762,0.7927190095763365,65,0.989077877009531,0.9766990074770707,52,0.7174651883444265,0.7540657291345392,0.7203729938065311,0.7203729938065311,0.09150674980985474,0.18397999790073427
25,36,36,0.9735122657342873,0.9589904122535652,26,2,0.7869517714974654,0.6267929489102911,0,4,0.9743519568324105,0.9602512508516664,3,12,0.9777986241362656,0.965539206891522,0,0,0.9744653208050807,0.9384847846610257,0.9777986241362656,0.965539206891522,51,0.9777986241362656,0.965539206891522,0,-0.0009530550707934626,-0.18751354930761532,-0.00011336397267025511,0.003333303331184867,0.0,0.0
250,36,36,0.9250145602750679,0.9056428282704181,28,1,0.6525291232362775,-0.02556352066109132,0,3,0.9212000194763492,0.9012193457953462,2,9,0.9212000194763492,0.9012193457953462,7,7,0.9813369007391084,0.9476583287582035,0.9813369007391084,0.9476583287582035,47,0.9813369007391084,0.9476583287582035,0,-0.0563223404640405,-0.32880777750283086,-0.06013688126275918,-0.06013688126275918,0.0,0.0
251,50,50,0.9449220682801059,0.8942488157501937,42,1,0.5006606643510115,-9.680233317145352e-05,0,4,0.9377474022732009,0.8809081849003236,3,11,0.9377474022732009,0.8809081849003236,9,9,0.9748886689727397,0.9510527571343622,0.9748886689727397,0.9510527571343622,63,0.9748886689727397,0.9510527571343622,0,-0.029966600692633794,-0.4742280046217282,-0.03714126669953888,-0.03714126669953888,0.0,0.0
252,35,35,0.9733018797255798,0.9013953353610429,30,1,0.814895629881569,-0.0001650471932701032,0,4,0.7193953089679429,-0.015963822561975566,1,10,0.8090508401934299,0.006909743005047842,9,9,0.11587283756437529,-0.09005900823133313,0.11587283756437529,-0.09005900823133313,47,0.9733018797255798,0.9013953353610429,31,0.8574290421612045,0.6990227923171938,0.6035224714035676,0.6931780026290546,0.8574290421612045,0.991454343592376
253,36,36,0.9075376152103627,0.8508621602115911,32,2,0.9704306912740845,0.9507148305005898,1,5,0.9458307529745881,0.9111974570845398,4,11,0.9458307529745881,0.9111974570845398,9,9,0.9635701275010434,0.939836188068237,0.9635701275010434,0.939836188068237,50,0.9704306912740845,0.9507148305005898,38,-0.056032512290680736,0.006860563773041117,-0.017739374526455354,-0.017739374526455354,0.006860563773041117,0.010878642432352814
254,36,36,0.96950249574634,0.933274263584565,1,1,0.5564002747873347,0.0001478146947441483,0,4,0.9580442591906161,0.908789873726072,3,12,0.9580442591906161,0.908789873726072,10,10,0.9915753424623576,0.9850390805159858,0.9915753424623576,0.9850390805159858,50,0.9915753424623576,0.9850390805159858,0,-0.022072846716017613,-0.4351750676750229,-0.03353108327174148,-0.03353108327174148,0.0,0.0
256,36,36,0.9670463173850659,0.9348722375835492,31,1,0.5011301851052277,-1.1661085697647489e-05,0,4,0.9784662110828293,0.9571935791336781,3,11,0.9784662110828293,0.9571935791336781,9,9,0.9908568998481491,0.9817125176798824,0.9908568998481491,0.9817125176798824,49,0.9908568998481491,0.9817125176798824,0,-0.023810582463083207,-0.4897267147429214,-0.01239068876531979,-0.01239068876531979,0.0,0.0
257,36,36,0.9625020535528072,0.9447542859692827,31,1,0.6281982738858501,0.0001427152811886597,0,4,0.9643106493040194,0.9473837298130654,3,10,0.9643106493040194,0.9473837298130654,8,8,0.9638519165006816,0.9107939615950933,0.9638519165006816,0.9107939615950933,48,0.9643106493040194,0.9473837298130654,41,-0.001349862947874425,-0.33565364261483144,0.00045873280333785793,0.00045873280333785793,0.00045873280333785793,0.03658976821797211
258,36,36,0.9660983798905822,0.9375274927358414,33,1,0.5247747403195325,-0.0011988402495652346,0,5,0.9666851387001119,0.938591640241953,4,12,0.9666851387001119,0.938591640241953,10,10,0.9935880921683309,0.986374438124135,0.9935880921683309,0.986374438124135,50,0.9935880921683309,0.986374438124135,0,-0.027489712277748657,-0.46881335184879835,-0.026902953468219026,-0.026902953468219026,0.0,0.0
259,51,51,0.9538341564806143,0.9447077444860281,42,2,0.9737655911711485,0.9682255862758739,0,4,0.9232570239285991,0.9087186020231243,3,12,0.9487152813848501,0.9386648518885089,0,0,0.9818177905904768,0.9476778727770488,0.9818177905904768,0.9476778727770488,66,0.9818177905904768,0.9476778727770488,0,-0.027983634109862487,-0.008052199419328332,-0.058560766661877706,-0.03310250920562674,0.0,0.0
260,36,36,0.9658620792256738,0.9312168792377832,26,1,0.5127826033380879,0.0005849181873295185,0,5,0.9625100419501844,0.9245731132658992,4,13,0.9625100419501844,0.9245731132658992,11,11,0.9799696419507129,0.9593445422891148,0.9799696419507129,0.9593445422891148,51,0.9799696419507129,0.9593445422891148,0,-0.014107562725039102,-0.467187038612625,-0.017459600000528486,-0.017459600000528486,0.0,0.0
261,35,35,0.9674969838869935,0.9448419675747632,34,1,0.5695343017569434,-0.00021654374595579028,0,5,0.9628687690716847,0.9171191875315853,4,13,0.9628687690716847,0.9171191875315853,11,11,0.9342133276526357,0.8899572343049914,0.9342133276526357,0.8899572343049914,50,0.9674969838869935,0.9448419675747632,35,0.033283656234357806,-0.36467902589569223,0.028655441419049077,0.028655441419049077,0.033283656234357806,0.054884733269771835
262,35,35,0.9481249999967079,0.9108544083218967,32,1,0.5498822161707255,-0.003715587295538907,0,5,0.9613194444411065,0.933137941523504,4,11,0.9613194444411065,0.933137941523504,9,9,0.46433718558677267,0.15616527073903616,0.46433718558677267,0.15616527073903616,48,0.9613194444411065,0.933137941523504,41,0.4837878144099352,0.08554503058395285,0.49698225885433384,0.49698225885433384,0.49698225885433384,0.7769726707844679
263,36,36,0.9295185375871218,0.8707929174493428,32,1,0.5280152093597416,0.002148604942799206,0,4,0.94362233054508,0.8849228973482279,3,11,0.94362233054508,0.8849228973482279,9,9,0.04772785787832219,0.006985826016427005,0.04772785787832219,0.006985826016427005,49,0.94362233054508,0.8849228973482279,41,0.8817906797087995,0.4802873514814194,0.8958944726667578,0.8958944726667578,0.8958944726667578,0.8779370713318009
265,50,50,0.8438760806855629,0.8516464736933248,20,1,0.7960052490222229,-0.006478611488808169,0,5,0.5086921012697518,0.36697629550394856,0,12,0.7778472900378756,-0.030333054289027866,11,11,0.67385999694854,0.22665527967242366,0.67385999694854,0.22665527967242366,64,0.8438760806855629,0.8516464736933248,21,0.17001608373702282,0.12214525207368288,-0.1651678956787882,0.10398729308933552,0.17001608373702282,0.6249911940209012
268,37,37,0.9479010719176361,0.896616881368526,32,2,0.9779361135198098,0.9555222768214775,0,5,0.9540391640189411,0.9085040203334135,3,12,0.9540391640189411,0.9085040203334135,9,9,0.11463065529866628,0.017043050455530555,0.11463065529866628,0.017043050455530555,52,0.9779361135198098,0.9555222768214775,38,0.8332704166189697,0.8633054582211435,0.8394085087202747,0.8394085087202747,0.8633054582211435,0.9384792263659469
269,37,37,0.968134076760347,0.9408998834216707,32,1,0.5249896863102587,-0.0007237206936865702,0,5,0.948617369595265,0.9055938357196749,4,11,0.948617369595265,0.9055938357196749,9,9,0.7834183746986554,0.5939648966979003,0.7834183746986554,0.5939648966979003,50,0.968134076760347,0.9408998834216707,33,0.18471570206169163,-0.2584286883883967,0.1651989948966096,0.1651989948966096,0.18471570206169163,0.34693498672377043
27,35,35,0.6697198718447805,0.5619685204829739,0,1,0.692040390823384,0.5866506211083409,0,4,0.6593193803532493,0.5509710052412568,3,11,0.9611393692738102,0.9422771211885614,10,10,0.6411951894836501,0.531359218080431,0.6411951894836501,0.531359218080431,48,0.9611393692738102,0.9422771211885614,47,0.028524682361130482,0.050845201339733914,0.018124190869599266,0.3199441797901601,0.3199441797901601,0.4109179031081305
270,36,36,0.39026378723025174,-0.057376721141431546,31,1,0.6412137430398308,-0.08320405725957233,0,4,0.3321616871698727,-0.08282677311635656,3,12,0.6251982813043827,-0.07907077084390991,11,11,0.36475640026748907,-0.06960212216268967,0.36475640026748907,-0.06960212216268967,50,0.6412137430398308,-0.08320405725957233,37,0.025507386962762668,0.27645734277234174,-0.03259471309761636,0.26044188103689364,0.27645734277234174,-0.013601935096882664
274,35,35,0.8595769682696496,0.7672000019080243,28,1,0.534680910703998,-0.0031239414911282417,0,4,0.862652934261206,0.7719738849354721,3,11,0.862652934261206,0.7719738849354721,9,9,0.9382105954282123,0.893802270874048,0.9382105954282123,0.893802270874048,48,0.9382105954282123,0.893802270874048,0,-0.0786336271585627,-0.40352968472421424,-0.07555766116700624,-0.07555766116700624,0.0,0.0
276,33,33,0.9775327171182505,0.969850342555134,30,1,0.6000823974600218,-0.05023075359141567,0,4,0.9769174513164963,0.9689999307322292,0,12,0.9777240151505102,0.9700411352294371,2,2,0.6623992919911768,-0.00816996637595827,0.9777240151505102,0.9700411352294371,47,0.9777240151505102,0.9700411352294371,0,0.31513342512707376,-0.062316894531154965,0.31451815932531957,0.31532472315933346,0.0,0.0
28,36,36,0.90819200575026,0.8217289118888638,32,1,0.5231339778773371,0.010268795442235508,0,5,0.9060198714175745,0.813340438519233,3,12,0.9060198714175745,0.813340438519233,9,9,0.07962114268231096,0.0065023587283114985,0.07962114268231096,0.0065023587283114985,50,0.90819200575026,0.8217289118888638,33,0.8285708630679491,0.4435128351950261,0.8263987287352634,0.8263987287352634,0.8285708630679491,0.8152265531605523
280,35,35,0.8824262715455107,0.8084327765995971,24,1,0.5615634773669822,0.002016833065782076,0,5,0.9092592592560211,0.8503761960781137,2,11,0.9092592592560211,0.8503761960781137,7,7,0.9497616167332606,0.9156148276278562,0.9497616167332606,0.9156148276278562,48,0.9497616167332606,0.9156148276278562,0,-0.06733534518774997,-0.38819813936627845,-0.040502357477239515,-0.040502357477239515,0.0,0.0
281,49,49,0.9075846106051667,0.8101505894536812,43,1,0.5390045669161095,0.0025920513477411997,0,5,0.8349237718779364,0.6749431567380682,4,12,0.8349237718779364,0.6749431567380682,10,10,0.9597100692145758,0.9260960020327894,0.9597100692145758,0.9260960020327894,63,0.9597100692145758,0.9260960020327894,0,-0.05212545860940909,-0.42070550229846626,-0.12478629733663937,-0.12478629733663937,0.0,0.0
282,37,37,0.9792489478764025,0.9612577783287258,32,1,0.8107915567260929,0.610170496664919,0,4,0.9723028309764226,0.9482562285880535,3,12,0.9804300867234728,0.9632936856135772,0,0,0.2650109484837357,0.047326049430358216,0.2650109484837357,0.047326049430358216,51,0.9804300867234728,0.9632936856135772,43,0.7142379993926669,0.5457806082423573,0.7072918824926868,0.715419138239737,0.715419138239737,0.915967636183219
288,50,50,0.9516287645915695,0.9489396942958498,36,1,0.6758591038898814,-0.05705287215388572,0,4,0.5717288491843411,0.12099115360960923,3,10,0.6565473074899835,-0.06234911372674034,9,9,0.9837453229406627,0.9827559444705293,0.9837453229406627,0.9827559444705293,62,0.9837453229406627,0.9827559444705293,0,-0.032116558349093216,-0.3078862190507814,-0.41201647375632167,-0.3271980154506793,0.0,0.0
